PID;div_ID;file_name;title;date;topics
        rta1576.edd1e7w152270;d1e15464t55d0917;rta1576.edd1e7w152270-d1e15464t55d0917.txt;Fürstenratsprotokoll Österreich Abs. 1049;1576-09-17;listterm:sd1e253 listterm:sd1e146 listterm:sd1e282 listterm:sd1e526 listterm:sd1e469 listterm:sd1e655 listterm:sd1e5353 listterm:sd1e31 listterm:sd1e6273 listterm:sd1e798
        rta1576.edd1e7w152270;d1e15558t56d0918;rta1576.edd1e7w152270-d1e15558t56d0918.txt;Fürstenratsprotokoll Österreich Abs. 1056;1576-09-18;listterm:sd1e123 listterm:sd1e798 listterm:sd1e762 listterm:sd1e949
        rta1576.edd1e7w152270;d1e15733t57d0919;rta1576.edd1e7w152270-d1e15733t57d0919.txt;Fürstenratsprotokoll Österreich Abs. 1096;1576-09-19;listterm:sd1e123 listterm:sd1e798 listterm:sd1e39 listterm:sd1e6273
        rta1576.edd1e7w152270;d1e15777t58d0920;rta1576.edd1e7w152270-d1e15777t58d0920.txt;Fürstenratsprotokoll Österreich Abs. 1101;1576-09-20;listterm:sd1e123 listterm:sd1e719 listterm:sd1e1135 listterm:sd1e146 listterm:sd1e175 listterm:sd1e927 listterm:sd1e1479 listterm:sd1e285 listterm:sd1e1415 listterm:sd1e762 listterm:sd1e949
        rta1576.edd1e7w152270;d1e16110t59d0922;rta1576.edd1e7w152270-d1e16110t59d0922.txt;Fürstenratsprotokoll Österreich Abs. 1150;1576-09-22;listterm:sd1e123 listterm:sd1e31 listterm:sd1e39 listterm:sd1e10 listterm:sd1e122
        rta1576.edd1e7w152270;d1e16218t60d0924;rta1576.edd1e7w152270-d1e16218t60d0924.txt;Fürstenratsprotokoll Österreich Abs. 1156;1576-09-24;listterm:sd1e123 listterm:sd1e282 listterm:sd1e1415 listterm:sd1e891 listterm:sd1e332 listterm:sd1e777 listterm:sd1e454 listterm:sd1e784 listterm:sd1e526
        rta1576.edd1e7w152270;d1e16423t61d0925;rta1576.edd1e7w152270-d1e16423t61d0925.txt;Fürstenratsprotokoll Österreich Abs. 1197;1576-09-25;listterm:sd1e123 listterm:sd1e46 listterm:sd1e10 listterm:sd1e110 listterm:sd1e1551 listterm:sd1e96 listterm:sd1e784 listterm:sd1e1135 listterm:sd1e1235 listterm:sd1e246 listterm:sd1e891 listterm:sd1e74 listterm:sd1e6273
        rta1576.edd1e7w152270;d1e16694t62d0928;rta1576.edd1e7w152270-d1e16694t62d0928.txt;Fürstenratsprotokoll Österreich Abs. 1243;1576-09-28;listterm:sd1e123 listterm:sd1e469 listterm:sd1e519 listterm:sd1e1415 listterm:sd1e397 listterm:sd1e1235 listterm:sd1e454 listterm:sd1e698 listterm:sd1e5353
        rta1576.edd1e7w152270;d1e16861t63d0929;rta1576.edd1e7w152270-d1e16861t63d0929.txt;Fürstenratsprotokoll Österreich Abs. 1251;1576-09-29;
        rta1576.edd1e7w152270;d1e16867t64d1001;rta1576.edd1e7w152270-d1e16867t64d1001.txt;Fürstenratsprotokoll Österreich Abs. 1252;1576-10-01 1576-10-02 1576-10-03;listterm:sd1e6273 listterm:sd1e1222 listterm:sd1e253 listterm:sd1e798 listterm:sd1e1142 listterm:sd1e1028
        rta1576.edd1e7w152270;d1e16937t65d1004;rta1576.edd1e7w152270-d1e16937t65d1004.txt;Fürstenratsprotokoll Österreich Abs. 1256;1576-10-04;listterm:sd1e253 listterm:sd1e123 listterm:sd1e282 listterm:sd1e397 listterm:sd1e96 listterm:sd1e6273
        rta1576.edd1e7w152270;d1e16973t66d1005;rta1576.edd1e7w152270-d1e16973t66d1005.txt;Fürstenratsprotokoll Österreich Abs. 1259;1576-10-05;listterm:sd1e6273 listterm:sd1e96 listterm:sd1e397
        rta1576.edd1e7w152270;d1e16995t67d1006;rta1576.edd1e7w152270-d1e16995t67d1006.txt;Fürstenratsprotokoll Österreich Abs. 1262;1576-10-06;listterm:sd1e253 listterm:sd1e526 listterm:sd1e469 listterm:sd1e698 listterm:sd1e5353 listterm:sd1e123 listterm:sd1e1235
        rta1576.edd1e7w152270;d1e17023t68d1008;rta1576.edd1e7w152270-d1e17023t68d1008.txt;Fürstenratsprotokoll Österreich Abs. 1265;1576-10-08;listterm:sd1e123 listterm:sd1e1049 listterm:sd1e253 listterm:sd1e1028 listterm:sd1e877 listterm:sd1e246 listterm:sd1e1222 listterm:sd1e1415 listterm:sd1e1221
        rta1576.edd1e7w152270;d1e17128t69d1009;rta1576.edd1e7w152270-d1e17128t69d1009.txt;Fürstenratsprotokoll Österreich Abs. 1274;1576-10-09;listterm:sd1e123 listterm:sd1e1222 listterm:sd1e712 listterm:sd1e719 listterm:sd1e1135 listterm:sd1e31 listterm:sd1e1235 listterm:sd1e253 listterm:sd1e1551 listterm:sd1e96 listterm:sd1e877
        rta1576.edd1e7w152270;d1e17317t70d1012;rta1576.edd1e7w152270-d1e17317t70d1012.txt;Fürstenratsprotokoll Österreich Abs. 1284;1576-10-12;listterm:sd1e1142 listterm:sd1e25533
        
